,original,gemini_translation
160,"Player: I'll be going now.
Viglo: Oh... I get it. I get a little too forward and you want to hold it against me.
Viglo: Hey, I just thought of something! If I said you had a great body, would you hold it against me? Ha ha ha!
Viglo: Barkeep, I sense I've offended my lady friend. Bring me another round so I can drown my sorrows in the sweet nectar of the Selkath people.","Người chơi: Tôi đi đây.
Viglo: Ồ... Tôi hiểu rồi. Tôi hơi quá trớn và cô muốn giận tôi vì chuyện đó.
Viglo: Này, tôi vừa nghĩ ra một chuyện! Nếu tôi nói cô có một thân hình tuyệt vời, cô có giận tôi không? Ha ha ha!
Viglo: Bartender, tôi cảm thấy mình đã xúc phạm bạn gái của mình rồi. Cho tôi thêm một ly nữa để tôi có thể dìm nỗi buồn trong mật ngọt của người Selkath.
"
161,"Player: [Force Persuade] You fear me! Cower, little piggy!
Gurke: [Success] Wuh! Ah, we are sorry about everything! Yeah, everything! We'll leave now!
Narkal: They don't seem that scary to me, Gurke. You sure?
Gurke: Shut up and run, stupid! You want to die? Yeesh!","Người chơi: [Thuyết phục bằng Thần lực] Ngươi sợ ta! Run rẩy đi, lũ lợn con!
Gurke: [Thành công] Á! Dạ, chúng tôi xin lỗi về mọi chuyện! Vâng, mọi chuyện! Chúng tôi đi ngay!
Narkal: Tao thấy chúng có vẻ không đáng sợ lắm đâu, Gurke. Mày chắc không?
Gurke: Câm mồm và chạy mau, thằng ngu! Mày muốn chết à? Trời ạ!
"
162,"Player: Not even a Jedi? You mean not any more, right?
Jolee: Nope. Never was. Technically I never rose above the rank of Padawan, for various reasons. Does that surprise you?
Player: Not the way you describe your past, no.
Jolee: Heh. I suppose I'm not prone to live my life like most of the Jedi Masters do, that's true. My opinions on love are no different.","Người chơi: Ngay cả một Jedi cũng không? Ý ông là không còn nữa, đúng không?
Jolee: Không. Chưa bao giờ. Về mặt kỹ thuật, ta chưa bao giờ vượt lên trên cấp bậc Padawan, vì nhiều lý do khác nhau. Điều đó có làm ngươi ngạc nhiên không?
Người chơi: Không, với cái cách ông mô tả quá khứ của mình thì không.
Jolee: Heh. Ta cho rằng ta không có khuynh hướng sống cuộc đời mình như hầu hết các Jedi Master, điều đó đúng. Quan điểm của ta về tình yêu cũng không khác biệt.
"
163,"Juhani: Tatooine is a filthy desert. Planets such as this should not be fit for life at all. My skin itches just to be here.
Juhani: As you can see, it is a desert. Very little water. Too much sand. This sort of place attracts too much of the seedier side of civilization.
Juhani: As to the particulars of this world itself, I can safely say that it holds no interest for me, and I will be well pleased when we leave here and never return.
Juhani: Now is there something else, or may we hurry and do what we have to do here as quickly as possible?","Juhani: Tatooine là một sa mạc bẩn thỉu. Những hành tinh như thế này không nên tồn tại sự sống. Da ta ngứa ngáy chỉ vì ở đây.
Juhani: Như ngươi thấy, đây là một sa mạc. Quá ít nước. Quá nhiều cát. Nơi này thu hút quá nhiều thành phần hạ lưu của xã hội.
Juhani: Về những đặc điểm riêng của thế giới này, ta có thể tự tin nói rằng nó không có gì thú vị đối với ta cả, và ta sẽ rất vui khi chúng ta rời khỏi đây và không bao giờ quay lại.
Juhani: Giờ thì còn gì nữa không, hay chúng ta có thể nhanh chóng làm những gì cần làm ở đây càng nhanh càng tốt?
"
164,"Player: I don't actually care, one way or another.
Patrol Captain Dehno: Well... all right then. Carry on. We've work to do here.
Czerka Guard: Thanks for taking care of that, Captain.
Patrol Captain Dehno: You shut up. I'm not done with you two.","Người chơi: Thật ra ta chẳng quan tâm, thế nào cũng được.
Đội trưởng tuần tra Dehno: Ờ... được thôi. Đi tiếp đi. Chúng ta còn việc phải làm ở đây.
Lính canh Czerka: Cảm ơn đã giải quyết việc đó, Đại úy.
Đội trưởng tuần tra Dehno: Ngươi im miệng. Ta còn chưa nói xong với hai ngươi đâu.
"
165,"Player: I want to ask you a few questions.
Conversation owner: I am far too busy to spend my time conversing, human. I must reserve my time for paying customers, not idle gossip.
Player: I think I'll be going now.
Conversation owner: Until next time, human.","Người chơi: Ta muốn hỏi ngươi vài câu.
Đối tượng trò chuyện: Ta quá bận rộn để lãng phí thời gian vào chuyện trò với lũ người các ngươi. Thời gian của ta nên dành cho những khách hàng trả tiền, không phải những kẻ ngồi lê đôi mách vô công rỗi nghề.
Người chơi: Ta nghĩ ta nên đi thôi.
Đối tượng trò chuyện: Hẹn gặp lại lần sau, hỡi con người.
"
166,"Cand: Nice speech. I bet you tell yourself that every night so you can sleep. But I accept who and what I am. I don't have to justify it with words - victory in battle is my justification!
Carth: Justification through victory? So what happens when you lose? You know, like you did against us.
Cand: You had us outnumbered five to one. You had more ships, more troops, more supplies and the Jedi on your side. And we still made the Republic tremble before we fell!
Carth: Nice speech. I bet you tell yourself that every night so you can sleep. I don't want to talk about this anymore, Canderous. The war is over. You lost.","Cand: Hay lắm, diễn văn hay đấy. Chắc đêm nào ngươi cũng lẩm bẩm để ru mình ngủ ngon giấc. Nhưng ta chấp nhận con người và bản chất của ta. Ta không cần biện minh bằng lời lẽ - chiến thắng trên chiến trường là sự biện minh của ta!

Carth: Biện minh bằng chiến thắng? Vậy chuyện gì xảy ra khi ngươi thua cuộc? Ngươi biết đấy, như cái cách ngươi đã thua trước mặt chúng ta.

Cand: Các ngươi đông hơn ta gấp năm lần. Các ngươi có nhiều tàu hơn, nhiều quân hơn, nhiều vật tư hơn và cả Jedi về phe các ngươi. Vậy mà chúng ta vẫn khiến nền Cộng Hòa phải run sợ trước khi gục ngã!

Carth: Diễn văn hay đấy. Chắc đêm nào ngươi cũng lẩm bẩm để ru mình ngủ ngon giấc. Ta không muốn nói về chuyện này nữa, Canderous. Chiến tranh đã kết thúc rồi. Ngươi thua rồi.
"
167,"Player: I don't have a deck.
VulkarMech03: No? That's a real shame. You can't play unless you have your own deck, and I don't know anywhere around here for you to get one.
Player: I guess I'll be going now.
VulkarMech03: Well, if you ever get your hands on a Pazaak deck and you're looking to play a few hands you know where to find me.","Người chơi: Tôi không có bộ bài.
VulkarMech03: Không có à? Thật đáng tiếc. Không có bộ bài thì không chơi được đâu, mà tôi cũng không biết chỗ nào quanh đây bán bộ bài cả.
Người chơi: Vậy chắc tôi đi đây.
VulkarMech03: Ừ, nếu có bộ bài Pazaak rồi mà muốn chơi vài ván thì biết tìm tôi ở đâu đấy.
"
168,"Player: None of your business, bug-eyes!
Suvam Tan: Eh? No need to be rude. I was just trying to be friendly is all... You don't have to bite my head off.
Suvam Tan: If you don't want to talk, then I don't really know what you're doing here. There's nothing really here in this end of space anymore.
Player: Anymore?","Người chơi: Không phải việc của ngươi, đồ mắt ốc nhồi!
Suvam Tan: Hả? Đâu cần phải thô lỗ vậy. Ta chỉ cố gắng thân thiện thôi mà... Ngươi không cần phải xé đầu ta ra thế chứ.
Suvam Tan: Nếu ngươi không muốn nói chuyện, thì ta cũng không biết ngươi đến đây làm gì. Ở nơi tận cùng vũ trụ này chẳng còn gì nữa đâu.
Người chơi: ""Nữa đâu"" là sao?
"
169,"Handon Guld: When all of a sudden I heard a shot coming from over here. I ran over and found this man Calder lying on the ground dead!
Player: Did you see the killer?
Handon Guld: I saw Rickard come skulking out of the shadows of the rocks south of the river, and I knew something was wrong. I hit my emergency button and called the Enclave right away.
Handon Guld: Well... there, that's my story. Now please hurry this up and arrest Rickard so I can get on with my day!","Handon Guld: Đột nhiên tôi nghe thấy một tiếng súng nổ ra từ phía này. Tôi chạy tới và thấy người đàn ông này, Calder, nằm chết trên mặt đất!

Người chơi: Anh có thấy kẻ giết người không?

Handon Guld: Tôi thấy Rickard lén lút đi ra từ bóng tối của những tảng đá phía nam con sông, và tôi biết có điều gì đó không ổn. Tôi đã bấm nút khẩn cấp và gọi cho Enclave ngay lập tức.

Handon Guld: Chà... đó là câu chuyện của tôi. Bây giờ xin hãy nhanh chóng bắt giữ Rickard để tôi có thể tiếp tục công việc của mình!
"
170,"Player: Who are you?
Elise: Oh, I'm sorry, master Jedi, I did not give you a proper introduction. I am Elise Montagne. I own the farm to the north of here.
Elise: But I really am in need of your assistance. Time may be critical with so many kath hounds about. Oh, and those Mandalorians! Please, will you help me find him?
Player: Alright, I will help you. Tell what happened.","Người chơi: Ngươi là ai?

Elise: Ôi, tôi xin lỗi, thưa Jedi tôn kính, tôi chưa giới thiệu bản thân một cách tử tế. Tôi là Elise Montagne. Tôi là chủ trang trại ở phía bắc nơi này.

Elise: Nhưng tôi thực sự rất cần sự giúp đỡ của ngài. Thời gian có thể rất quan trọng khi có quá nhiều kath hound xung quanh. Ồ, và cả những tên Mandalorian đó nữa! Làm ơn, ngài có thể giúp tôi tìm anh ấy được không?

Người chơi: Được thôi, ta sẽ giúp ngươi. Kể cho ta chuyện gì đã xảy ra.
"
